"","index","PID","n_red","outcome","col_reported","col_picked","pp_lied","RT_rating","win_lose_tie","suspicion_rating","trial","n_blue","e_v","normed_signed_e_v","normed_unsigned_e_v","cs_signed_e_v","normed_cs_signed_e_v","cs_unsigned_e_v","normed_cs_unsigned_e_v","n_reported_colour_opp","n_consec_colour","normed_signed_colour_count","normed_unsigned_colour_count","outcome_same_as_pick","subject_lied","t_cond","signed_n_consec_colour","suspicion","lied","subj_red_pick"
"7511",40,"60f3fe4c353684030f9eb509",6,-1,-1,-1,FALSE,3182,"tie",0.2,41,1,-0.142857142857143,0.363636363636364,0.285714285714286,15.7142857142857,0.515837104072398,22.5714285714286,0.48955223880597,12,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"7512",41,"60f3fe4c353684030f9eb509",3,1,-1,-1,FALSE,5592,"loss",0.2,42,4,0.428571428571429,0.727272727272727,0.571428571428572,16.1428571428571,0.529411764705882,23,0.498507462686567,30,1,0.285714285714286,0.166666666666667,FALSE,FALSE,3,1,FALSE,FALSE,TRUE
"7513",42,"60f3fe4c353684030f9eb509",3,1,-1,-1,TRUE,2489,"loss",0.2,43,4,0.428571428571429,0.727272727272727,0.571428571428572,16.5714285714286,0.542986425339366,23.4285714285714,0.507462686567164,31,2,0.357142857142857,0.25,FALSE,FALSE,3,2,TRUE,FALSE,TRUE
"7514",43,"60f3fe4c353684030f9eb509",6,-1,-1,-1,FALSE,2964,"tie",0.2,44,1,-0.142857142857143,0.363636363636364,0.285714285714286,16.4285714285714,0.538461538461538,23.5714285714286,0.51044776119403,13,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"7515",44,"60f3fe4c353684030f9eb509",6,-1,-1,-1,FALSE,2628,"tie",0.2,45,1,-0.142857142857143,0.363636363636364,0.285714285714286,16.2857142857143,0.53393665158371,23.7142857142857,0.513432835820895,14,2,0.0714285714285714,0.25,TRUE,FALSE,-6,-2,FALSE,FALSE,TRUE
"7516",45,"60f3fe4c353684030f9eb509",4,-1,1,1,FALSE,6692,"win",0.2,46,3,-0.428571428571429,0.181818181818182,0.571428571428572,15.8571428571429,0.520361990950226,24.1428571428571,0.522388059701492,15,3,0,0.333333333333333,FALSE,FALSE,-4,-3,FALSE,FALSE,FALSE
"7517",46,"60f3fe4c353684030f9eb509",6,1,-1,-1,TRUE,3975,"loss",0.6,47,1,0.857142857142857,1,1,16.7142857142857,0.547511312217194,25,0.540298507462686,32,1,0.285714285714286,0.166666666666667,FALSE,FALSE,6,1,TRUE,FALSE,TRUE
"7518",47,"60f3fe4c353684030f9eb509",6,1,-1,-1,TRUE,3303,"loss",0.6,48,1,0.857142857142857,1,1,17.5714285714286,0.574660633484163,25.8571428571429,0.558208955223881,33,2,0.357142857142857,0.25,FALSE,FALSE,6,2,TRUE,FALSE,TRUE
"7519",48,"60f3fe4c353684030f9eb509",5,-1,-1,-1,FALSE,3974,"tie",0.4,49,2,-0.285714285714286,0.272727272727273,0.428571428571429,17.2857142857143,0.565610859728506,26.1428571428571,0.564179104477612,16,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-5,-1,FALSE,FALSE,TRUE
"7520",49,"60f3fe4c353684030f9eb509",5,1,-1,-1,TRUE,2644,"loss",0.4,50,2,0.714285714285714,0.909090909090909,0.857142857142857,18,0.588235294117647,26.8571428571429,0.57910447761194,34,1,0.285714285714286,0.166666666666667,FALSE,FALSE,5,1,TRUE,FALSE,TRUE
"7521",50,"60f3fe4c353684030f9eb509",5,1,1,1,TRUE,3337,"tie",0.6,51,2,0.714285714285714,0.909090909090909,0.857142857142857,18.7142857142857,0.610859728506787,27.5714285714286,0.594029850746269,35,2,0.357142857142857,0.25,TRUE,FALSE,5,2,TRUE,FALSE,FALSE
"7522",51,"60f3fe4c353684030f9eb509",4,1,1,1,FALSE,2850,"tie",0.6,52,3,0.571428571428571,0.818181818181818,0.714285714285714,19.2857142857143,0.628959276018099,28.1428571428571,0.605970149253731,36,3,0.428571428571429,0.333333333333333,TRUE,FALSE,4,3,FALSE,FALSE,FALSE
"7523",52,"60f3fe4c353684030f9eb509",4,1,-1,-1,TRUE,6778,"loss",0.4,53,3,0.571428571428571,0.818181818181818,0.714285714285714,19.8571428571429,0.647058823529412,28.7142857142857,0.617910447761194,37,4,0.5,0.416666666666667,FALSE,FALSE,4,4,TRUE,FALSE,TRUE
"7524",53,"60f3fe4c353684030f9eb509",1,1,1,1,TRUE,2878,"tie",0.4,54,6,0.142857142857143,0.545454545454545,0.285714285714286,20,0.65158371040724,28.8571428571429,0.62089552238806,38,5,0.571428571428571,0.5,TRUE,FALSE,1,5,TRUE,FALSE,FALSE
"7525",54,"60f3fe4c353684030f9eb509",3,-1,1,1,FALSE,3266,"win",0.4,55,4,-0.571428571428571,0.0909090909090909,0.714285714285714,19.4285714285714,0.633484162895927,29.4285714285714,0.632835820895522,17,1,0.142857142857143,0.166666666666667,FALSE,FALSE,-3,-1,FALSE,FALSE,FALSE
"7526",55,"60f3fe4c353684030f9eb509",4,1,1,1,FALSE,2380,"tie",0.4,56,3,0.571428571428571,0.818181818181818,0.714285714285714,20,0.65158371040724,30,0.644776119402985,39,1,0.285714285714286,0.166666666666667,TRUE,FALSE,4,1,FALSE,FALSE,FALSE
"7527",56,"60f3fe4c353684030f9eb509",5,-1,-1,-1,FALSE,2821,"tie",0.4,57,2,-0.285714285714286,0.272727272727273,0.428571428571429,19.7142857142857,0.642533936651584,30.2857142857143,0.650746268656716,18,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-5,-1,FALSE,FALSE,TRUE
"7528",57,"60f3fe4c353684030f9eb509",4,-1,1,1,FALSE,3305,"win",0.4,58,3,-0.428571428571429,0.181818181818182,0.571428571428572,19.2857142857143,0.628959276018099,30.7142857142857,0.659701492537313,19,2,0.0714285714285714,0.25,FALSE,FALSE,-4,-2,FALSE,FALSE,FALSE
"7529",58,"60f3fe4c353684030f9eb509",5,1,-1,1,FALSE,6159,"loss",0.6,59,2,0.714285714285714,0.909090909090909,0.857142857142857,20,0.65158371040724,31.4285714285714,0.674626865671642,40,1,0.285714285714286,0.166666666666667,TRUE,TRUE,5,1,FALSE,TRUE,FALSE
"7530",59,"60f3fe4c353684030f9eb509",6,1,-1,-1,TRUE,3009,"loss",0.6,60,1,0.857142857142857,1,1,20.8571428571429,0.678733031674208,32.2857142857143,0.692537313432836,41,2,0.357142857142857,0.25,FALSE,FALSE,6,2,TRUE,FALSE,TRUE
"7531",60,"60f3fe4c353684030f9eb509",6,-1,-1,-1,FALSE,2941,"tie",0.2,61,1,-0.142857142857143,0.363636363636364,0.285714285714286,20.7142857142857,0.67420814479638,32.4285714285714,0.695522388059702,20,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"7532",61,"60f3fe4c353684030f9eb509",2,1,1,1,FALSE,2860,"tie",0.2,62,5,0.285714285714286,0.636363636363636,0.428571428571429,21,0.683257918552036,32.7142857142857,0.701492537313433,42,1,0.285714285714286,0.166666666666667,TRUE,FALSE,2,1,FALSE,FALSE,FALSE
"7533",62,"60f3fe4c353684030f9eb509",5,1,-1,-1,TRUE,3375,"loss",0.4,63,2,0.714285714285714,0.909090909090909,0.857142857142857,21.7142857142857,0.705882352941176,33.4285714285714,0.716417910447761,43,2,0.357142857142857,0.25,FALSE,FALSE,5,2,TRUE,FALSE,TRUE
"7534",63,"60f3fe4c353684030f9eb509",4,1,-1,-1,TRUE,6672,"loss",0.4,64,3,0.571428571428571,0.818181818181818,0.714285714285714,22.2857142857143,0.723981900452489,34,0.728358208955224,44,3,0.428571428571429,0.333333333333333,FALSE,FALSE,4,3,TRUE,FALSE,TRUE
"7535",64,"60f3fe4c353684030f9eb509",5,1,-1,-1,FALSE,3528,"loss",0.4,65,2,0.714285714285714,0.909090909090909,0.857142857142857,23,0.746606334841629,34.7142857142857,0.743283582089552,45,4,0.5,0.416666666666667,FALSE,FALSE,5,4,FALSE,FALSE,TRUE
"7536",65,"60f3fe4c353684030f9eb509",6,1,-1,-1,TRUE,2602,"loss",0.6,66,1,0.857142857142857,1,1,23.8571428571429,0.773755656108597,35.5714285714286,0.761194029850746,46,5,0.571428571428571,0.5,FALSE,FALSE,6,5,TRUE,FALSE,TRUE
"7537",66,"60f3fe4c353684030f9eb509",5,-1,1,1,FALSE,3760,"win",0.4,67,2,-0.285714285714286,0.272727272727273,0.428571428571429,23.5714285714286,0.764705882352941,35.8571428571429,0.767164179104478,21,1,0.142857142857143,0.166666666666667,FALSE,FALSE,-5,-1,FALSE,FALSE,FALSE
"7538",67,"60f3fe4c353684030f9eb509",1,1,1,1,FALSE,3300,"tie",0.2,68,6,0.142857142857143,0.545454545454545,0.285714285714286,23.7142857142857,0.769230769230769,36,0.770149253731343,47,1,0.285714285714286,0.166666666666667,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"7539",68,"60f3fe4c353684030f9eb509",5,-1,-1,-1,FALSE,2911,"tie",0.2,69,2,-0.285714285714286,0.272727272727273,0.428571428571429,23.4285714285714,0.760180995475113,36.2857142857143,0.776119402985075,22,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-5,-1,FALSE,FALSE,TRUE
"7540",69,"60f3fe4c353684030f9eb509",1,1,1,1,FALSE,2815,"tie",0.2,70,6,0.142857142857143,0.545454545454545,0.285714285714286,23.5714285714286,0.764705882352941,36.4285714285714,0.77910447761194,48,1,0.285714285714286,0.166666666666667,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"7541",70,"60f3fe4c353684030f9eb509",6,1,-1,-1,TRUE,3123,"loss",0.4,71,1,0.857142857142857,1,1,24.4285714285714,0.79185520361991,37.2857142857143,0.797014925373134,49,2,0.357142857142857,0.25,FALSE,FALSE,6,2,TRUE,FALSE,TRUE
"7542",71,"60f3fe4c353684030f9eb509",5,1,1,1,TRUE,3943,"tie",0.4,72,2,0.714285714285714,0.909090909090909,0.857142857142857,25.1428571428572,0.81447963800905,38,0.811940298507463,50,3,0.428571428571429,0.333333333333333,TRUE,FALSE,5,3,TRUE,FALSE,FALSE
"7543",72,"60f3fe4c353684030f9eb509",3,1,1,1,TRUE,3454,"tie",0.4,73,4,0.428571428571429,0.727272727272727,0.571428571428572,25.5714285714286,0.828054298642534,38.4285714285714,0.82089552238806,51,4,0.5,0.416666666666667,TRUE,FALSE,3,4,TRUE,FALSE,FALSE
"7544",73,"60f3fe4c353684030f9eb509",5,1,-1,-1,TRUE,4059,"loss",0.4,74,2,0.714285714285714,0.909090909090909,0.857142857142857,26.2857142857143,0.850678733031674,39.1428571428572,0.835820895522388,52,5,0.571428571428571,0.5,FALSE,FALSE,5,5,TRUE,FALSE,TRUE
"7545",74,"60f3fe4c353684030f9eb509",6,1,-1,-1,TRUE,2524,"loss",0.6,75,1,0.857142857142857,1,1,27.1428571428572,0.877828054298643,40,0.853731343283582,53,6,0.642857142857143,0.583333333333333,FALSE,FALSE,6,6,TRUE,FALSE,TRUE
"7546",75,"60f3fe4c353684030f9eb509",2,1,1,1,FALSE,2782,"tie",0.6,76,5,0.285714285714286,0.636363636363636,0.428571428571429,27.4285714285714,0.886877828054299,40.2857142857143,0.859701492537313,54,7,0.714285714285714,0.666666666666667,TRUE,FALSE,2,7,FALSE,FALSE,FALSE
"7547",76,"60f3fe4c353684030f9eb509",6,1,1,1,TRUE,2755,"tie",0.8,77,1,0.857142857142857,1,1,28.2857142857143,0.914027149321267,41.1428571428571,0.877611940298507,55,8,0.785714285714286,0.75,TRUE,FALSE,6,8,TRUE,FALSE,FALSE
"7548",77,"60f3fe4c353684030f9eb509",1,1,1,1,FALSE,4741,"tie",0.2,78,6,0.142857142857143,0.545454545454545,0.285714285714286,28.4285714285714,0.918552036199095,41.2857142857143,0.880597014925373,56,9,0.857142857142857,0.833333333333333,TRUE,FALSE,1,9,FALSE,FALSE,FALSE
"7549",78,"60f3fe4c353684030f9eb509",2,1,1,1,FALSE,4358,"tie",0.4,79,5,0.285714285714286,0.636363636363636,0.428571428571429,28.7142857142857,0.927601809954751,41.5714285714286,0.886567164179104,57,10,0.928571428571429,0.916666666666667,TRUE,FALSE,2,10,FALSE,FALSE,FALSE
"7550",79,"60f3fe4c353684030f9eb509",5,1,1,1,FALSE,5951,"tie",0.6,80,2,0.714285714285714,0.909090909090909,0.857142857142857,29.4285714285714,0.950226244343891,42.2857142857143,0.901492537313433,58,11,1,1,TRUE,FALSE,5,11,FALSE,FALSE,FALSE
"7551",80,"60f3fe4c353684030f9eb509",5,-1,-1,-1,FALSE,6442,"tie",0.4,81,2,-0.285714285714286,0.272727272727273,0.428571428571429,29.1428571428572,0.941176470588235,42.5714285714286,0.907462686567164,23,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-5,-1,FALSE,FALSE,TRUE
"7552",81,"60f3fe4c353684030f9eb509",5,1,-1,-1,TRUE,4044,"loss",0.6,82,2,0.714285714285714,0.909090909090909,0.857142857142857,29.8571428571429,0.963800904977376,43.2857142857143,0.922388059701493,59,1,0.285714285714286,0.166666666666667,FALSE,FALSE,5,1,TRUE,FALSE,TRUE
"7553",82,"60f3fe4c353684030f9eb509",2,-1,1,1,FALSE,3559,"win",0.4,83,5,-0.714285714285714,0,0.857142857142857,29.1428571428572,0.941176470588235,44,0.937313432835821,24,1,0.142857142857143,0.166666666666667,FALSE,FALSE,-2,-1,FALSE,FALSE,FALSE
"7554",83,"60f3fe4c353684030f9eb509",3,1,1,1,FALSE,7362,"tie",0.4,84,4,0.428571428571429,0.727272727272727,0.571428571428572,29.5714285714286,0.954751131221719,44.4285714285714,0.946268656716418,60,1,0.285714285714286,0.166666666666667,TRUE,FALSE,3,1,FALSE,FALSE,FALSE
"7555",84,"60f3fe4c353684030f9eb509",5,-1,1,1,TRUE,2867,"win",0.4,85,2,-0.285714285714286,0.272727272727273,0.428571428571429,29.2857142857143,0.945701357466063,44.7142857142857,0.952238805970149,25,1,0.142857142857143,0.166666666666667,FALSE,FALSE,-5,-1,TRUE,FALSE,FALSE
"7556",85,"60f3fe4c353684030f9eb509",1,1,1,1,FALSE,3171,"tie",0.2,86,6,0.142857142857143,0.545454545454545,0.285714285714286,29.4285714285714,0.950226244343891,44.8571428571429,0.955223880597015,61,1,0.285714285714286,0.166666666666667,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"7557",86,"60f3fe4c353684030f9eb509",5,1,-1,-1,TRUE,3883,"loss",0.6,87,2,0.714285714285714,0.909090909090909,0.857142857142857,30.1428571428572,0.972850678733032,45.5714285714286,0.970149253731343,62,2,0.357142857142857,0.25,FALSE,FALSE,5,2,TRUE,FALSE,TRUE
"7558",87,"60f3fe4c353684030f9eb509",5,-1,-1,-1,TRUE,3696,"tie",0.4,88,2,-0.285714285714286,0.272727272727273,0.428571428571429,29.8571428571429,0.963800904977376,45.8571428571429,0.976119402985075,26,1,0.142857142857143,0.166666666666667,TRUE,FALSE,-5,-1,TRUE,FALSE,TRUE
"7559",88,"60f3fe4c353684030f9eb509",2,1,1,1,TRUE,3900,"tie",0.4,89,5,0.285714285714286,0.636363636363636,0.428571428571429,30.1428571428572,0.972850678733032,46.1428571428572,0.982089552238806,63,1,0.285714285714286,0.166666666666667,TRUE,FALSE,2,1,TRUE,FALSE,FALSE
"7560",89,"60f3fe4c353684030f9eb509",6,1,-1,-1,TRUE,3354,"loss",0.8,90,1,0.857142857142857,1,1,31,1,47,1,64,2,0.357142857142857,0.25,FALSE,FALSE,6,2,TRUE,FALSE,TRUE
"7561",0,"60facab06efaa9f257c2991a",6,-1,-1,-1,FALSE,2759,"tie",0.2,1,1,-0.142857142857143,0.363636363636364,0.285714285714286,-0.142857142857143,0.0295566502463054,0.142857142857143,0.00668896321070234,1,1,0.153846153846154,0.181818181818182,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"7562",1,"60facab06efaa9f257c2991a",6,-1,1,1,FALSE,2464,"win",0.2,2,1,-0.142857142857143,0.363636363636364,0.285714285714286,-0.285714285714286,0.0246305418719212,0.285714285714286,0.0100334448160535,2,2,0.0769230769230769,0.272727272727273,FALSE,FALSE,-6,-2,FALSE,FALSE,FALSE
"7563",2,"60facab06efaa9f257c2991a",2,-1,1,-1,FALSE,3204,"win",0.2,3,5,-0.714285714285714,0,0.857142857142857,-1,0,1,0.0267558528428094,3,3,0,0.363636363636364,TRUE,TRUE,-2,-3,FALSE,TRUE,TRUE
"7564",3,"60facab06efaa9f257c2991a",5,1,1,1,TRUE,2370,"tie",0,4,2,0.714285714285714,0.909090909090909,0.857142857142857,-0.285714285714286,0.0246305418719212,1.71428571428571,0.0434782608695652,1,1,0.307692307692308,0.181818181818182,TRUE,FALSE,5,1,TRUE,FALSE,FALSE
"7565",4,"60facab06efaa9f257c2991a",5,-1,-1,-1,FALSE,3794,"tie",0.2,5,2,-0.285714285714286,0.272727272727273,0.428571428571429,-0.571428571428571,0.0147783251231527,2,0.0501672240802675,4,1,0.153846153846154,0.181818181818182,TRUE,FALSE,-5,-1,FALSE,FALSE,TRUE
"7566",5,"60facab06efaa9f257c2991a",3,1,1,-1,TRUE,2722,"tie",0.4,6,4,0.428571428571429,0.727272727272727,0.571428571428572,-0.142857142857143,0.0295566502463054,2.42857142857143,0.060200668896321,2,1,0.307692307692308,0.181818181818182,FALSE,TRUE,3,1,TRUE,TRUE,TRUE
"7567",6,"60facab06efaa9f257c2991a",5,1,1,-1,TRUE,3729,"tie",0.4,7,2,0.714285714285714,0.909090909090909,0.857142857142857,0.571428571428572,0.0541871921182266,3.14285714285714,0.0769230769230769,3,2,0.384615384615385,0.272727272727273,FALSE,TRUE,5,2,TRUE,TRUE,TRUE
"7568",7,"60facab06efaa9f257c2991a",2,-1,1,1,TRUE,2731,"win",0,8,5,-0.714285714285714,0,0.857142857142857,-0.142857142857143,0.0295566502463054,3.85714285714286,0.0936454849498327,5,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-2,-1,TRUE,FALSE,FALSE
"7569",8,"60facab06efaa9f257c2991a",5,1,-1,-1,TRUE,2847,"loss",0.4,9,2,0.714285714285714,0.909090909090909,0.857142857142857,0.571428571428572,0.0541871921182266,4.57142857142857,0.110367892976589,4,1,0.307692307692308,0.181818181818182,FALSE,FALSE,5,1,TRUE,FALSE,TRUE
"7570",9,"60facab06efaa9f257c2991a",2,-1,1,1,FALSE,3944,"win",0,10,5,-0.714285714285714,0,0.857142857142857,-0.142857142857143,0.0295566502463054,5.28571428571429,0.127090301003344,6,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-2,-1,FALSE,FALSE,FALSE
"7571",10,"60facab06efaa9f257c2991a",5,1,1,-1,TRUE,2999,"tie",0.6,11,2,0.714285714285714,0.909090909090909,0.857142857142857,0.571428571428572,0.0541871921182266,6,0.1438127090301,5,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"7572",11,"60facab06efaa9f257c2991a",5,-1,1,-1,FALSE,2509,"win",0.2,12,2,-0.285714285714286,0.272727272727273,0.428571428571429,0.285714285714286,0.0443349753694581,6.28571428571429,0.150501672240803,7,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"7573",12,"60facab06efaa9f257c2991a",4,1,-1,-1,FALSE,2775,"loss",0.4,13,3,0.571428571428571,0.818181818181818,0.714285714285714,0.857142857142857,0.0640394088669951,6.85714285714286,0.163879598662207,6,1,0.307692307692308,0.181818181818182,FALSE,FALSE,4,1,FALSE,FALSE,TRUE
"7574",13,"60facab06efaa9f257c2991a",5,-1,1,1,FALSE,2336,"win",0.2,14,2,-0.285714285714286,0.272727272727273,0.428571428571429,0.571428571428572,0.0541871921182266,7.14285714285714,0.17056856187291,8,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-5,-1,FALSE,FALSE,FALSE
"7575",14,"60facab06efaa9f257c2991a",3,1,-1,-1,TRUE,2447,"loss",0.2,15,4,0.428571428571429,0.727272727272727,0.571428571428572,1,0.0689655172413793,7.57142857142857,0.180602006688963,7,1,0.307692307692308,0.181818181818182,FALSE,FALSE,3,1,TRUE,FALSE,TRUE
"7576",15,"60facab06efaa9f257c2991a",4,1,1,-1,FALSE,2331,"tie",0.4,16,3,0.571428571428571,0.818181818181818,0.714285714285714,1.57142857142857,0.0886699507389162,8.14285714285714,0.193979933110368,8,2,0.384615384615385,0.272727272727273,FALSE,TRUE,4,2,FALSE,TRUE,TRUE
"7577",16,"60facab06efaa9f257c2991a",1,1,1,1,TRUE,2391,"tie",0,17,6,0.142857142857143,0.545454545454545,0.285714285714286,1.71428571428571,0.0935960591133005,8.28571428571429,0.197324414715719,9,3,0.461538461538462,0.363636363636364,TRUE,FALSE,1,3,TRUE,FALSE,FALSE
"7578",17,"60facab06efaa9f257c2991a",4,-1,1,1,FALSE,2486,"win",0,18,3,-0.428571428571429,0.181818181818182,0.571428571428572,1.28571428571429,0.0788177339901478,8.71428571428572,0.207357859531772,9,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-4,-1,FALSE,FALSE,FALSE
"7579",18,"60facab06efaa9f257c2991a",5,1,1,-1,TRUE,3148,"tie",0.4,19,2,0.714285714285714,0.909090909090909,0.857142857142857,2,0.103448275862069,9.42857142857143,0.224080267558528,10,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"7580",19,"60facab06efaa9f257c2991a",5,1,1,-1,TRUE,2404,"tie",0.6,20,2,0.714285714285714,0.909090909090909,0.857142857142857,2.71428571428571,0.12807881773399,10.1428571428571,0.240802675585284,11,2,0.384615384615385,0.272727272727273,FALSE,TRUE,5,2,TRUE,TRUE,TRUE
"7581",20,"60facab06efaa9f257c2991a",2,1,1,-1,FALSE,2409,"tie",0.2,21,5,0.285714285714286,0.636363636363636,0.428571428571429,3,0.137931034482759,10.4285714285714,0.247491638795986,12,3,0.461538461538462,0.363636363636364,FALSE,TRUE,2,3,FALSE,TRUE,TRUE
"7582",21,"60facab06efaa9f257c2991a",2,1,1,1,TRUE,2212,"tie",0.2,22,5,0.285714285714286,0.636363636363636,0.428571428571429,3.28571428571429,0.147783251231527,10.7142857142857,0.254180602006689,13,4,0.538461538461538,0.454545454545455,TRUE,FALSE,2,4,TRUE,FALSE,FALSE
"7583",22,"60facab06efaa9f257c2991a",5,-1,1,-1,FALSE,2352,"win",0,23,2,-0.285714285714286,0.272727272727273,0.428571428571429,3,0.137931034482759,11,0.260869565217391,10,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"7584",23,"60facab06efaa9f257c2991a",1,1,1,1,FALSE,2233,"tie",0,24,6,0.142857142857143,0.545454545454545,0.285714285714286,3.14285714285714,0.142857142857143,11.1428571428571,0.264214046822742,14,1,0.307692307692308,0.181818181818182,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"7585",24,"60facab06efaa9f257c2991a",6,1,-1,-1,TRUE,2506,"loss",0.8,25,1,0.857142857142857,1,1,4,0.172413793103448,12,0.284280936454849,15,2,0.384615384615385,0.272727272727273,FALSE,FALSE,6,2,TRUE,FALSE,TRUE
"7586",25,"60facab06efaa9f257c2991a",1,1,1,1,FALSE,3273,"tie",0.4,26,6,0.142857142857143,0.545454545454545,0.285714285714286,4.14285714285714,0.177339901477832,12.1428571428571,0.287625418060201,16,3,0.461538461538462,0.363636363636364,TRUE,FALSE,1,3,FALSE,FALSE,FALSE
"7587",26,"60facab06efaa9f257c2991a",5,-1,1,1,FALSE,2385,"win",0.2,27,2,-0.285714285714286,0.272727272727273,0.428571428571429,3.85714285714286,0.167487684729064,12.4285714285714,0.294314381270903,11,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-5,-1,FALSE,FALSE,FALSE
"7588",27,"60facab06efaa9f257c2991a",5,1,1,1,FALSE,2218,"tie",0.2,28,2,0.714285714285714,0.909090909090909,0.857142857142857,4.57142857142857,0.192118226600985,13.1428571428571,0.311036789297659,17,1,0.307692307692308,0.181818181818182,TRUE,FALSE,5,1,FALSE,FALSE,FALSE
"7589",28,"60facab06efaa9f257c2991a",5,1,1,1,TRUE,3007,"tie",0.6,29,2,0.714285714285714,0.909090909090909,0.857142857142857,5.28571428571429,0.216748768472906,13.8571428571429,0.327759197324415,18,2,0.384615384615385,0.272727272727273,TRUE,FALSE,5,2,TRUE,FALSE,FALSE
"7590",29,"60facab06efaa9f257c2991a",4,1,1,1,TRUE,3732,"tie",0.6,30,3,0.571428571428571,0.818181818181818,0.714285714285714,5.85714285714286,0.236453201970443,14.4285714285714,0.341137123745819,19,3,0.461538461538462,0.363636363636364,TRUE,FALSE,4,3,TRUE,FALSE,FALSE
"7591",30,"60facab06efaa9f257c2991a",6,-1,-1,-1,FALSE,5478,"tie",0,31,1,-0.142857142857143,0.363636363636364,0.285714285714286,5.71428571428571,0.231527093596059,14.5714285714286,0.34448160535117,12,1,0.153846153846154,0.181818181818182,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"7592",31,"60facab06efaa9f257c2991a",1,1,1,1,TRUE,2291,"tie",0,32,6,0.142857142857143,0.545454545454545,0.285714285714286,5.85714285714286,0.236453201970443,14.7142857142857,0.347826086956522,20,1,0.307692307692308,0.181818181818182,TRUE,FALSE,1,1,TRUE,FALSE,FALSE
"7593",32,"60facab06efaa9f257c2991a",2,1,1,1,TRUE,2371,"tie",0.2,33,5,0.285714285714286,0.636363636363636,0.428571428571429,6.14285714285714,0.246305418719212,15,0.354515050167224,21,2,0.384615384615385,0.272727272727273,TRUE,FALSE,2,2,TRUE,FALSE,FALSE
"7594",33,"60facab06efaa9f257c2991a",6,-1,1,-1,FALSE,2523,"win",0,34,1,-0.142857142857143,0.363636363636364,0.285714285714286,6,0.241379310344828,15.1428571428571,0.357859531772575,13,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"7595",34,"60facab06efaa9f257c2991a",3,1,1,1,TRUE,2342,"tie",0.2,35,4,0.428571428571429,0.727272727272727,0.571428571428572,6.42857142857143,0.25615763546798,15.5714285714286,0.367892976588629,22,1,0.307692307692308,0.181818181818182,TRUE,FALSE,3,1,TRUE,FALSE,FALSE
"7596",35,"60facab06efaa9f257c2991a",1,1,1,1,FALSE,3684,"tie",0,36,6,0.142857142857143,0.545454545454545,0.285714285714286,6.57142857142857,0.261083743842365,15.7142857142857,0.37123745819398,23,2,0.384615384615385,0.272727272727273,TRUE,FALSE,1,2,FALSE,FALSE,FALSE
